class_id,task_id,paper_id,year,session,variant,task_ref,subject,item,task_level,page,task_text,test_path,test_url
9,2025-esantion-test-2-i-3,2025-esantion-test-2,2025,Esantion,Test 2,I.3,I,3,item,3,3. Studiază fotografia. Formulează o caracteristică a regimului politic din România interbelică. Argumentează răspunsul. Inscripție: Votați lista Partidului Național Țărănesc 2 3,!Teste examene 2016 - 2024/2025/Esantion/09_ist_test2_ro_es25.pdf,pdfs/2025-esantion-test-2.pdf#page=3
9,2025-esantion-test-2-i-4,2025-esantion-test-2,2025,Esantion,Test 2,I.4,I,4,item,3,4 Studiază imaginea. Formulează o concluzie cu referire la activitatea Coaliției antihitleriste în timpul celui de-al Doilea Război Mondial. Argumentează răspunsul. Inscripție: Conferința de la Teheran 2 3,!Teste examene 2016 - 2024/2025/Esantion/09_ist_test2_ro_es25.pdf,pdfs/2025-esantion-test-2.pdf#page=3
9,2025-esantion-test-2-ii-all,2025-esantion-test-2,2025,Esantion,Test 2,II.all,II,all,section,4,"SUBIECTUL al II-lea (23 de puncte) Studiază materialul suport și realizează sarcinile propuse. SURSA A. REPERE CRONOLOGICE 28 octombrie 1920 - semnarea Tratatului de la Paris 27 martie-2 aprilie 1924 - Conferința româno- sovietică de la Viena 1924 - crearea RASSM 1936 - Protocolul de asistență mutuală de la Montreaux 23 august 1939 – semnarea Pactului Ribbentrop-Molotov 26 și 28 iunie 1940 – Notele ultimative adresate de guvernul sovietic României SURSA B. „[...]în interesul păcii generale în Europa trebuie să se asigure chiar de acum o suveranitate asupra Basarabiei, răspunzând aspirațiilor populației [...] de a vedea Basarabia reunită cu România [...] din punct de vedere geografic, istoric și economic unirea Basarabiei cu România este pe deplin justificată. Art. I: Înaltele puteri contractante declară că recunosc suveranitatea României asupra teritoriului Basarabiei [...].” (Extras din Tratatul de la Paris, 28 octombrie 1920) SURSA C. „Partea sovietică: [...] Guvernul sovietic insistă asupra soluţionării problemei esenţialmente litigioase, adică a problemei Basarabiei, pe calea unui referendum al populaţiei basarabene. Partea română: [...] Delegaţia soviefică prezintă propunerea de plebiscit ca conformă politicii urmate în mod sistematic de guvernul Uniunii Sovietice care l -au precedat. Delegaţia română nu a văzut totuşi că guvernele acestea ar fi întrebuinţat referendumul ca mijloc de rezolvare a dificultăţilor politice. Nu prin acest mijloc guvernele sovietice şi-au instaurat puterea lor, şi această observaţie este hotărâtoare pentru această problemă.” (Extras din documentele Conferinţei sovieto-române de la Viena, 1924) SURSA D. „Art.3. Guvernul U.R.S.S. recunoaşte că, în virtutea diferitelor sale obligaţii de asistenţă, trupele sovietice nu vor putea niciodată să treacă Nistrul fără o cerere formală în acest sens guvernului regal al României[...].” (Extras din Acordul de la Montreux, dintre M. Litvinov și N. Titulescu, iulie 1936) Nr Item Punctaj Utilizează sursele A, B, C, D și cunoștințele obținute anterior. 1 Identifică în sursa A tratatul de recunoaștere a unirii Basarabiei cu România. 2 Explică un obiectiv de politică externă al diplomației române di n perioada interbelică. 2 3 Explică termenul tratat. 2 4 Determină atitudinea României și a URSS, referitor la problema Basarabiei, expusă în cadrul Conferinței de la Viena. Argumentează răspunsul. - România: - URSS: 2 3 4 5 Descrie relațiile româno-sovietice în perioada anilor: - 1920-1924: - 1934-1936: 2 3 4 6 Numește o personalitate istorică, care a avut o contribuție deosebită în evenimentele reflectate în surse. Formulează două argumente. Personalitatea: 1: 2: 2 3 4 5 7 Exprimă-ți opinia: Diplomația română interbelică a înregistrat succese și eșecuri privind problema Basarabiei. Formulează două argumente. 2 3 4 5",!Teste examene 2016 - 2024/2025/Esantion/09_ist_test2_ro_es25.pdf,pdfs/2025-esantion-test-2.pdf#page=4
9,2025-esantion-test-2-ii-1,2025-esantion-test-2,2025,Esantion,Test 2,II.1,II,1,item,5,1 Identifică în sursa A tratatul de recunoaștere a unirii Basarabiei cu România.,!Teste examene 2016 - 2024/2025/Esantion/09_ist_test2_ro_es25.pdf,pdfs/2025-esantion-test-2.pdf#page=5
9,2025-esantion-test-2-ii-2,2025-esantion-test-2,2025,Esantion,Test 2,II.2,II,2,item,5,2 Explică un obiectiv de politică externă al diplomației române di n perioada interbelică. 2,!Teste examene 2016 - 2024/2025/Esantion/09_ist_test2_ro_es25.pdf,pdfs/2025-esantion-test-2.pdf#page=5
9,2025-esantion-test-2-ii-3,2025-esantion-test-2,2025,Esantion,Test 2,II.3,II,3,item,5,3 Explică termenul tratat. 2,!Teste examene 2016 - 2024/2025/Esantion/09_ist_test2_ro_es25.pdf,pdfs/2025-esantion-test-2.pdf#page=5
9,2025-esantion-test-2-ii-4,2025-esantion-test-2,2025,Esantion,Test 2,II.4,II,4,item,5,"4 Determină atitudinea României și a URSS, referitor la problema Basarabiei, expusă în cadrul Conferinței de la Viena. Argumentează răspunsul. - România: - URSS: 2 3 4",!Teste examene 2016 - 2024/2025/Esantion/09_ist_test2_ro_es25.pdf,pdfs/2025-esantion-test-2.pdf#page=5
9,2025-esantion-test-2-ii-5,2025-esantion-test-2,2025,Esantion,Test 2,II.5,II,5,item,5,5 Descrie relațiile româno-sovietice în perioada anilor: - 1920-1924: - 1934-1936: 2 3 4,!Teste examene 2016 - 2024/2025/Esantion/09_ist_test2_ro_es25.pdf,pdfs/2025-esantion-test-2.pdf#page=5
9,2025-esantion-test-2-ii-6,2025-esantion-test-2,2025,Esantion,Test 2,II.6,II,6,item,5,"6 Numește o personalitate istorică, care a avut o contribuție deosebită în evenimentele reflectate în surse. Formulează două argumente. Personalitatea: 1: 2: 2 3 4 5",!Teste examene 2016 - 2024/2025/Esantion/09_ist_test2_ro_es25.pdf,pdfs/2025-esantion-test-2.pdf#page=5
9,2025-esantion-test-2-ii-7,2025-esantion-test-2,2025,Esantion,Test 2,II.7,II,7,item,5,7 Exprimă-ți opinia: Diplomația română interbelică a înregistrat succese și eșecuri privind problema Basarabiei. Formulează două argumente. 2 3 4 5,!Teste examene 2016 - 2024/2025/Esantion/09_ist_test2_ro_es25.pdf,pdfs/2025-esantion-test-2.pdf#page=5
9,2025-esantion-test-2-iii-essay,2025-esantion-test-2,2025,Esantion,Test 2,III.essay,III,essay,essay,6,"SUBIECTUL al III-lea (15 puncte) Studiază sursele A-D. SURSA A. „O altă cauză importantă a crizei a fost supraproducția. Capacitatea de producție a națiunii era mai mare decât capacitatea de consum [...] S-a mai adăugat și faptul că producția creștea mult mai repede decât salariul – între 1923-1929 producția a crescut cu 32 %, în timp ce salariul a crescut cu doar 8%. Politica acordării cu ușurință a creditelor a dus la o expansiune dezordonată a acestora, iar speculațiile nelimitate au dus și ele la agravarea situației economice.” (Historia.ro) SURSA B. „[...] În Chișinău criza economică a ruinat 163 de întreprinderi. Peste 8,5% din numărul muncitorilor Basarabiei erau șomeri. Fuseseră închise Fabrica de Tricotaje din Chișinău „Sfinx” (au fost concediați 400 de muncitori), atelierele feroviare din Tighina (700 de muncitori au devenit șomeri) etc.” (Anton Moraru. Istoria Românilor. Basarabia și Transnistria 1812–1993) SURSA C. „[...]trebuie subliniat că urmările politice ale crizei din 1929-1933 au fost mai puternice și mai nefaste pentru omenire decât consecințele ei economice. Impactul crizei cu politica a fost deosebit de dur în Occident și în Europa Centrală. În Germania ea a dus la dictatura nazistă, în Franța și Anglia a dus la dezagregarea executivului și înstabilitate ministerială (Paris) și la un reflux electoral în favoarea conservatorilor (Londra). Temerile politice au împiedicat cooperarea economică, esențială în redresarea și restaurarea încrederii.” (Constantin Hlihor, Istoria secolului XX) SURSA D. Tabel: Schimbarea indicatorilor economici 1929-1932 SUA Marea Britanie Franța Germania Producție industrială −46% −23% −24% −41% Prețuri angro −32% −33% −34% −29% Comerț extern −70% −60% −54% −61% Șomaj +607% +129% +214% +232% Item Punctaj Utilizează sursele pentru a argumenta, într-un text coerent, afirmația: Criza economică din 1929-1933 - o provocare globală cu efecte economice, sociale și politice devastatoare. Notă: Formulează cel puțin trei argumente. 2 2 3 2 3 4 5 6 7 2",!Teste examene 2016 - 2024/2025/Esantion/09_ist_test2_ro_es25.pdf,pdfs/2025-esantion-test-2.pdf#page=6
9,2025-pretestare-test-i-1,2025-pretestare-test,2025,Pretestare,,I.1,I,1,item,3,"1 Studiază coperta cărții. Numește un eveniment istoric care justifică titlul cărții. Argumentează răspunsul. I Inscripție: Tratatul de Pace cu Germania, Versailles 2 3",!Teste examene 2016 - 2024/2025/Pretestare/09_ist_test_ro_pr25.pdf,pdfs/2025-pretestare-test.pdf#page=3
9,2025-pretestare-test-i-2,2025-pretestare-test,2025,Pretestare,,I.2,I,2,item,3,2 Studiază harta. Determină teritoriile incluse în componența RSSM. Argumentează răspunsul. Harta: Republica Sovietică Socialistă Moldovenească 2 3,!Teste examene 2016 - 2024/2025/Pretestare/09_ist_test_ro_pr25.pdf,pdfs/2025-pretestare-test.pdf#page=3
9,2025-pretestare-test-i-3,2025-pretestare-test,2025,Pretestare,,I.3,I,3,item,3,"3 Studiază moneda. Apreciază contribuția personalității nominalizate în dezvoltarea culturii naționale. Argumentează răspunsul. Inscripție: Alexandru Plămădeală, 1888-1940 2 3",!Teste examene 2016 - 2024/2025/Pretestare/09_ist_test_ro_pr25.pdf,pdfs/2025-pretestare-test.pdf#page=3
9,2025-pretestare-test-i-4,2025-pretestare-test,2025,Pretestare,,I.4,I,4,item,3,"4 Studiază tabelul. Formulează o consecință a crizei economice din 1929-1933. Argumentează răspunsul. , Tabel: Prețuri medii ale cerealelor în anii 1929-1931 (Arad, România) lei/ kg 1929 1930 1931 % (procen te) Grâu 7,08 4,63 2,78 -60,73 Orz 4,97 2,54 2,36 -52,52 Secară 5,57 2,91 2,07 -62,84 Porumb 5,90 2,88 2,26 -61,69 2 3",!Teste examene 2016 - 2024/2025/Pretestare/09_ist_test_ro_pr25.pdf,pdfs/2025-pretestare-test.pdf#page=3
9,2025-pretestare-test-ii-all,2025-pretestare-test,2025,Pretestare,,II.all,II,all,section,4,"SUBIECTUL al II-lea (23 de puncte) Studiază materialul suport și realizează sarcinile propuse. REPERE CRONOLOGICE (A) februarie 1917 – revoluția din Imperiul Rus; aprilie 1917 – constituirea Partidului Național Moldovenesc; 25–28 mai 1917- Congresul general al învățătorilor moldoveni; 20-27 octombrie 1917 - Congresul militarilor moldoveni; 21 noiembrie 1917 – convocarea Sfatului Țării; 2 decembrie 1917 – crearea Republicii Democratice Moldovenești; 7 decembrie 1917 – alegerea primului guvern al republicii; 24 ianuarie 1918 – proclamarea independenței Republicii Democratice Moldoveneti. SURSA B. „După biruința revoluției democratice de la Petrograd și căderea autocrației țariste, se constuie o serie de partide politice și organizații național -culturale, se constituie comitete ale militarilor moldoveni, iar la 23 iulie 1917 este ales Comitetul Executiv Central Moldovenesc al organizațiilor militare moldovene ști în frunte cu Gherman Pântea. Ele au organizat o suită de manifestări publice, întruniri, co nsfătuiri, congrese, au elaborat demersuri, declarații, memorandumuri, în care au solicitat organelor locale și guvernului provizoriu soluționarea problemelor național-culturale moștenite de la regimul țarist, organizarea învăță mântului primar și secundar în limba română, elaborarea și edita rea manualelor și a literaturii didactic e în limba maternă, organizarea cursurilor pentru învățătorii din școlile primare naționale, introducerea grafiei latine, transformarea limbii române în limba oficială a administrației publice, efectuarea serviciului divin în limba mater nă, încetarea colonizării Basarabiei cu populație alogenă etc. Solicitarea politică inițială de bază a mișcării naționale a fost constituirea unui organ legislativ suprem – Sfatul Țării – și proclamarea autonomiei Basarabiei […].” (Gheorghe Negru, Mișcarea națională a românilor din Basarabia (1812-1918)) SURSA C. „Da, sântem moldoveni, fii ai vechii Moldove, însă facem parte din marele trup al românismului așezat prin România, Bucovina și Transilvania. Frații noștri din Bucovina,Transilvania și Macedonia nu se numesc după locurile în care traiesc, ci-și zic români. Așa trebuie să facem și noi […] Trebuie să știm de unde ne trage m, căci altfel sâ ntem niște nenorociți rătăciți. Trebuie să știm că sântem români, strănepoți de-ai romanilor și frați cu italienii, francezii, spaniolii și portughezii. Aceasta trebuie să le -o spunem și copiilor, și tuturor celor neluminați[…].” (Extras din Cuvântarea lui Alexei Mateevici, la Congresul învățătorilor) Nr. Item Punctaj Utilizează sursa A. 1 Identifică două forme de manifestare ale mișcării naționale din Basarabia. 2 Utilizează sursa B. 2 Numește organul legislativ suprem al Republicii Democratice Moldovenești. 3 Determină două cauze ale mișcării naționale din Basarabia (1917-1918). Explică răspunsul. 1: 2: 2 3 4 4 Explică termenul autonomie. 2 Utilizează sursele A, B, C și cunoștințele obținute anterior. 5 Descrie, conform modelului propus, două obiective ale mișcării naționale din Basarabia (1917-1918). Obiectiv național: Obiectiv politic: 2 3 4 6 Numește o personalitate istorică, care și-a adus contribuția în lupta pentru autodeterminare națională. Formulează două argumente. Personalitatea: Argumentul 1: Argumentul 2: 2 3 4 5 7 Exprimă-ți opinia despre rolul mișcării naționale din anii 1917-1918 în Unirea Basarabiei cu România. Formulează două argumente. 2 3 4 5",!Teste examene 2016 - 2024/2025/Pretestare/09_ist_test_ro_pr25.pdf,pdfs/2025-pretestare-test.pdf#page=4
9,2025-pretestare-test-ii-1,2025-pretestare-test,2025,Pretestare,,II.1,II,1,item,5,1 Identifică două forme de manifestare ale mișcării naționale din Basarabia.,!Teste examene 2016 - 2024/2025/Pretestare/09_ist_test_ro_pr25.pdf,pdfs/2025-pretestare-test.pdf#page=5
9,2025-pretestare-test-ii-2,2025-pretestare-test,2025,Pretestare,,II.2,II,2,item,5,2 Numește organul legislativ suprem al Republicii Democratice Moldovenești.,!Teste examene 2016 - 2024/2025/Pretestare/09_ist_test_ro_pr25.pdf,pdfs/2025-pretestare-test.pdf#page=5
9,2025-pretestare-test-ii-3,2025-pretestare-test,2025,Pretestare,,II.3,II,3,item,5,3 Determină două cauze ale mișcării naționale din Basarabia (1917-1918). Explică răspunsul. 1: 2: 2 3 4,!Teste examene 2016 - 2024/2025/Pretestare/09_ist_test_ro_pr25.pdf,pdfs/2025-pretestare-test.pdf#page=5
9,2025-pretestare-test-ii-4,2025-pretestare-test,2025,Pretestare,,II.4,II,4,item,5,4 Explică termenul autonomie.,!Teste examene 2016 - 2024/2025/Pretestare/09_ist_test_ro_pr25.pdf,pdfs/2025-pretestare-test.pdf#page=5
9,2025-pretestare-test-ii-5,2025-pretestare-test,2025,Pretestare,,II.5,II,5,item,5,"5 Descrie, conform modelului propus, două obiective ale mișcării naționale din Basarabia (1917-1918). Obiectiv național: Obiectiv politic: 2 3 4",!Teste examene 2016 - 2024/2025/Pretestare/09_ist_test_ro_pr25.pdf,pdfs/2025-pretestare-test.pdf#page=5
9,2025-pretestare-test-ii-6,2025-pretestare-test,2025,Pretestare,,II.6,II,6,item,5,"6 Numește o personalitate istorică, care și-a adus contribuția în lupta pentru autodeterminare națională. Formulează două argumente. Personalitatea: Argumentul 1: Argumentul 2: 2 3 4 5",!Teste examene 2016 - 2024/2025/Pretestare/09_ist_test_ro_pr25.pdf,pdfs/2025-pretestare-test.pdf#page=5
